period,a,td,sub,itc,p,p_net,pk_net,gamma,lam_ss,inv_ss,cap_ss,lam,cap,inv,q,rev_ptc,rev_itc,p_market,p_diff
0,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,10,2.499999999999999,30.0,0.0,0.0,2.3717082451262845,0.8717082451262845
1,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,11.5,2.499999999999999,34.5,0.0,0.0,2.211629342323457,0.711629342323457
2,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,12.849999999999998,2.499999999999999,38.55,0.0,0.0,2.092231322443765,0.592231322443765
3,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,14.064999999999998,2.499999999999999,42.19499999999999,0.0,0.0,1.999822245922415,0.4998222459224151
4,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,15.158499999999997,2.499999999999999,45.47549999999999,0.0,0.0,1.9263409163802392,0.4263409163802392
5,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,16.142649999999996,2.499999999999999,48.42794999999999,0.0,0.0,1.8666970797885214,0.3666970797885214
6,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,17.028384999999997,2.499999999999999,51.085154999999986,0.0,0.0,1.8175004750073456,0.3175004750073456
7,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,17.825546499999998,2.499999999999999,53.47663949999999,0.0,0.0,1.7763962048995388,0.27639620489953876
8,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,18.54299185,2.499999999999999,55.62897555,0.0,0.0,1.7416920106202136,0.24169201062021362
9,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,19.188692665,2.499999999999999,57.566077995,0.0,0.0,1.7121372255464236,0.21213722554642356
10,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,19.7698233985,2.499999999999999,59.309470195500005,0.0,0.0,1.686785536564702,0.18678553656470198
11,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,20.29284105865,2.499999999999999,60.87852317595001,0.0,0.0,1.6649064525880042,0.16490645258800418
12,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,20.763556952785002,2.499999999999999,62.29067085835501,0.0,0.0,1.6459263070316965,0.1459263070316965
13,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,21.1872012575065,2.499999999999999,63.561603772519504,0.0,0.0,1.629387826957063,0.12938782695706297
14,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,21.568481131755853,2.499999999999999,64.70544339526757,0.0,0.0,1.614921743507954,0.11492174350795392
15,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,21.911633018580268,2.499999999999999,65.73489905574081,0.0,0.0,1.6022264266097148,0.10222642660971482
16,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,22.220469716722242,2.499999999999999,66.66140915016672,0.0,0.0,1.5910529963120448,0.09105299631204478
17,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,22.498422745050018,2.499999999999999,67.49526823515005,0.0,0.0,1.5811942520879467,0.08119425208794673
18,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,22.748580470545015,2.499999999999999,68.24574141163504,0.0,0.0,1.5724763146711689,0.07247631467116888
19,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,22.973722423490514,2.499999999999999,68.92116727047154,0.0,0.0,1.5647522281985389,0.06475222819853887
20,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,23.176350181141462,2.499999999999999,69.52905054342439,0.0,0.0,1.5578970010560986,0.05789700105609863
21,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,23.358715163027316,2.499999999999999,70.07614548908195,0.0,0.0,1.551803717546545,0.05180371754654489
22,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,23.522843646724585,2.499999999999999,70.56853094017376,0.0,0.0,1.5463804568681452,0.04638045686814518
23,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,23.67055928205213,2.499999999999999,71.01167784615639,0.0,0.0,1.5415478279696018,0.04154782796960177
24,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,23.803503353846917,2.499999999999999,71.41051006154075,0.0,0.0,1.5372369793905116,0.037236979390511626
25,2,0,0,0,1.5,1.5,10,2.25,14.999999999999998,2.499999999999999,24.99999999999999,14.999999999999998,23.923153018462227,2.499999999999999,71.76945905538668,0.0,0.0,1.5333879791499034,0.033387979149903435
