period,a,td,sub,itc,p,p_net,pk_net,gamma,lam_ss,inv_ss,cap_ss,lam,cap,inv,q,rev_ptc,rev_itc,p_market,p_diff
70,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.76624725796156,1.0749999999999966,26.161980836846592,0.0,0.0,2.539724328321866,1.0397243283218658
71,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.7646225321654,1.0749999999999966,26.158032753161926,0.0,0.0,2.5399159839015675,1.0399159839015675
72,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.763160278948856,1.0749999999999966,26.154479477845722,0.0,0.0,2.540088511025854,1.040088511025854
73,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.761844251053969,1.0749999999999966,26.151281530061144,0.0,0.0,2.540243815501027,1.040243815501027
74,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.760659825948569,1.0749999999999966,26.148403377055022,0.0,0.0,2.540383613887441,1.0403836138874412
75,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.75959384335371,1.0749999999999966,26.145813039349516,0.0,0.0,2.540509452171258,1.040509452171258
76,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.758634459018335,1.0749999999999966,26.143481735414557,0.0,0.0,2.5406227226168627,1.0406227226168627
77,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.7577710131165,1.0749999999999966,26.141383561873095,0.0,0.0,2.5407246789728433,1.0407246789728433
78,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.756993911804848,1.0749999999999966,26.139495205685783,0.0,0.0,2.540816450188837,1.0408164501888368
79,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.756294520624362,1.0749999999999966,26.1377956851172,0.0,0.0,2.540899052786218,1.040899052786218
80,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.755665068561921,1.0749999999999966,26.13626611660547,0.0,0.0,2.540973402012405,1.0409734020124048
81,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.755098561705726,1.0749999999999966,26.134889504944915,0.0,0.0,2.5410403218965114,1.0410403218965114
82,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.754588705535149,1.0749999999999966,26.133650554450412,0.0,0.0,2.5411005543130423,1.0411005543130423
83,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.75412983498163,1.0749999999999966,26.13253549900536,0.0,0.0,2.5411547671502306,1.0411547671502306
84,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.753716851483464,1.0749999999999966,26.13153194910482,0.0,0.0,2.5412035616704904,1.0412035616704904
85,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.753345166335116,1.0749999999999966,26.130628754194333,0.0,0.0,2.5412474791420547,1.0412474791420547
86,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.7530106497016,1.0749999999999966,26.12981587877489,0.0,0.0,2.5412870068133304,1.0412870068133304
87,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.752709584731438,1.0749999999999966,26.129084290897396,0.0,0.0,2.5413225832945643,1.0413225832945643
88,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.75243862625829,1.0749999999999966,26.128425861807646,0.0,0.0,2.5413546034052037,1.0413546034052037
89,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.752194763632456,1.0749999999999966,26.12783327562687,0.0,0.0,2.5413834225396434,1.0413834225396434
90,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.751975287269207,1.0749999999999966,26.127299948064177,0.0,0.0,2.541409360598926,1.041409360598926
91,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.751777758542282,1.0749999999999966,26.126819953257748,0.0,0.0,2.5414327055313284,1.0414327055313284
92,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.751599982688052,1.0749999999999966,26.126387957931968,0.0,0.0,2.5414537165205444,1.0414537165205444
93,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.751439984419243,1.0749999999999966,26.12599916213876,0.0,0.0,2.541472626856401,1.0414726268564012
94,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.751295985977315,1.0749999999999966,26.125649245924876,0.0,0.0,2.541489646519591,1.041489646519591
95,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.75116638737958,1.0749999999999966,26.12533432133238,0.0,0.0,2.5415049645088157,1.0415049645088157
96,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999993,10.75104974864162,1.0749999999999966,26.125050889199137,0.0,0.0,2.541518750935932,1.041518750935932
97,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999995,10.750944773777455,1.0749999999999975,26.124795800279216,0.0,0.0,2.5415311589121616,1.0415311589121616
98,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999997,10.750850296399708,1.0749999999999984,26.124566220251292,0.0,0.0,2.5415423262461494,1.0415423262461494
99,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.149999999999999,10.750765266759736,1.0749999999999993,26.12435959822616,0.0,0.0,2.5415523769726,1.0415523769726
100,1.8,0,0,0,1.5,1.5,10,1.8225000000000002,12.15,1.0750000000000002,10.750000000000002,12.15,10.750688740083762,1.0750000000000002,26.124173638403544,0.0,0.0,2.5415614227283565,1.0415614227283565
