period,a,td,sub,itc,p,p_net,pk_net,gamma,lam_ss,inv_ss,cap_ss,lam,cap,inv,q,rev_ptc,rev_itc,p_market,p_diff
0,2,0,0.1,0,1.5,1.6500000000000001,10,2.7225000000000006,18.150000000000002,4.075000000000001,40.75000000000001,17.340909094692105,25,3.6704545473460524,82.5,12.375000000000002,0.0,1.4301938838683885,-0.06980611613161147
1,2,0,0.095,0,1.5,1.6425,10,2.69780625,17.985374999999998,3.992687499999999,39.92687499999999,17.219545458895922,26.170454547346054,3.609772729447961,85.96994318803179,12.250716904294531,0.0,1.4010336648174067,-0.09896633518259335
2,2,0,0.09025,0,1.5,1.6353749999999998,10,2.6744513906249994,17.829675937499992,3.914837968749996,39.14837968749996,17.104671027730316,27.16318182205941,3.552335513865158,88.84397694450081,12.027253378861797,0.0,1.3781861950531213,-0.12181380494687866
3,2,0,0.0857375,0,1.5,1.62860625,10,2.6523583175390626,17.682388783593748,3.841194391796874,38.411943917968735,16.995920291264866,27.999199153718628,3.497960145632433,91.19934147348174,11.728805309373959,0.0,1.3602728800164725,-0.1397271199835275
4,2,0,0.081450625,0,1.5,1.6221759375,10,2.631454772204004,17.543031814693357,3.7715159073466786,37.715159073466786,16.892950017415536,28.6972393839792,3.4464750087077682,93.10394240273676,11.375061448000366,0.0,1.3462876292198362,-0.15371237078016375
5,2,0,0.07737809375,0,1.5,1.6160671406249998,10,2.611673003007863,17.41115335338575,3.705576676692875,37.05576676692875,16.795437747823865,29.27399045428905,3.3977188739119324,94.61746809629288,10.981978975113877,0.0,1.3354764362615794,-0.1645235637384206
6,2,0,0.0735091890625,0,1.5,1.6102637835937499,10,2.592949452753659,17.28632968502439,3.6431648425121956,36.431648425121956,16.703080406989585,29.744310282772076,3.3515402034947925,95.79237123264609,10.562429291528652,0.0,1.3272612917670525,-0.17273870823294746
7,2,0,0.06983372960937499,0,1.5,1.6047505944140625,10,2.575224470272287,17.168163135148575,3.5840815675742874,35.840815675742874,16.615593015284368,30.121419457989663,3.307796507642184,96.67473155960845,10.12673559568891,0.0,1.3211903816490254,-0.17880961835097464
8,2,0,0.06634204312890625,0,1.5,1.5995130646933595,10,2.5584420441247433,17.056280294164953,3.5281401470824765,35.28140147082476,16.53270749730474,30.41707401983288,3.266353748652371,97.30501456893532,9.683120209786738,0.0,1.3169044940784,-0.18309550592159995
9,2,0,0.06302494097246093,0,1.5,1.5945374114586914,10,2.5425495565413843,16.95033037694256,3.47516518847128,34.7516518847128,16.454171577775714,30.641720366501964,3.227085788887857,97.71873895168622,9.238076631500014,0.0,1.3141137631814646,-0.18588623681853544
10,2,0,0.059873693923837894,0,1.5,1.5898105408857566,10,2.527497555911462,16.84998370607641,3.4249918530382057,34.249918530382054,16.379747757900688,30.804634118739628,3.189873878950344,97.94706406020256,8.796678801418667,0.0,1.312581199475081,-0.1874188005249191
11,2,0,0.056880009227645995,0,1.5,1.5853200138414691,10,2.5132395462863157,16.754930308575435,3.3774651542877177,33.77465154287717,16.30921236567433,30.91404458581601,3.154606182837165,98.01730718136326,8.362838005417432,0.0,1.3121107910986567,-0.1878892089013433
12,2,0,0.05403600876626369,0,1.5,1.5810540131493955,10,2.499731792495809,16.664878616638724,3.332439308319362,33.32439308319362,16.242354674239166,30.97724631007158,3.1211773371195832,97.95339918971194,7.939516105950902,0.0,1.3125387532383377,-0.18746124676166231
13,2,0,0.051334208327950506,0,1.5,1.5770013124919258,10,2.4869331396012564,16.579554264008372,3.289777132004186,32.89777132004186,16.178976082879235,31.000699016184004,3.0894880414396173,97.77628607337866,7.528902358236159,0.0,1.3137269894647485,-0.18627301053525147
14,2,0,0.04876749791155298,0,1.5,1.5731512468673294,10,2.474804845520233,16.498698970134885,3.2493494850674427,32.49349485067442,16.118889355709868,30.99011715600522,3.059444677854934,97.50428288906845,7.132559868240174,0.0,1.3155581349724361,-0.18444186502756388
15,2,0,0.04632912301597533,0,1.5,1.5694936845239629,10,2.463310425760605,16.422069505070695,3.2110347525353475,32.110347525353475,16.061917913546118,30.95055011825963,3.030958956773059,97.15338588630176,6.751546749217494,0.0,1.3179317492865286,-0.18206825071347144
16,2,0,0.04401266686517657,0,1.5,1.5660190002977648,10,2.4524155092936106,16.349436728624067,3.1747183643120334,31.747183643120334,16.007895174817435,30.886454063206727,3.0039475874087174,96.73754782961167,6.386516198968174,0.0,1.3207613562567282,-0.1792386437432718
17,2,0,0.04181203352191774,0,1.5,1.5627180502828764,10,2.4420877046799143,16.280584697866093,3.1402923489330465,31.402923489330465,15.956663941746442,30.801756244294772,2.9783319708732208,96.26892092674548,6.037799023361895,0.0,1.323972116732825,-0.1760278832671749
18,2,0,0.03972143184582185,0,1.5,1.5595821477687328,10,2.4322964756389336,16.215309837592887,3.1076549187964435,31.076549187964435,15.908075828328494,30.699912590738517,2.954037914164247,95.75807122915268,5.705471550024213,0.0,1.3274989792558674,-0.17250102074413265
19,2,0,0.037735360253530754,0,1.5,1.5566030403802964,10,2.4230130253211826,16.15342016880788,3.07671008440394,30.7671008440394,15.861990726938838,30.58395924582891,2.9309953634694192,95.21416789784872,5.3894113902982275,0.0,1.3312851958002712,-0.16871480419972884
20,2,0,0.03584859224085422,0,1.5,1.5537728883612814,10,2.414210188606559,16.09473459071039,3.047367295355196,30.473672953551958,15.818276310658485,30.45655868471544,2.9091381553292424,94.64515031419035,5.089343101781648,0.0,1.3352811190520484,-0.16471888094795162
21,2,0,0.03405616262881151,0,1.5,1.5510842439432175,10,2.405862331808903,16.039082212059352,3.019541106029676,30.19541106029676,15.7768075686507,30.32004097157314,2.88840378432535,94.05787565343981,4.804875464661116,0.0,1.3394432187947223,-0.16055678120527772
22,2,0,0.03235335449737093,0,1.5,1.5485300317460564,10,2.3979452592194423,15.986301728129613,2.9931508640648063,29.93150864064806,15.737466372139405,30.17644065874118,2.8687331860697025,93.45824922252693,4.535531801700083,0.0,1.343733270265464,-0.15626672973453593
23,2,0,0.030735686772502387,0,1.5,1.5461035301587536,10,2.3904361259693596,15.936240839795728,2.968120419897864,29.681204198978637,15.700141068740873,30.027529778936767,2.8500705343704364,92.85133958632247,4.280774534898688,0.0,1.3481176785629003,-0.15188232143709968
24,2,0,0.029198902433877266,0,1.5,1.543798353650816,10,2.38331335673497,15.888755711566462,2.944377855783231,29.44377855783231,15.664726103082645,29.874847335413527,2.8323630515413223,92.24148026396173,4.040024973875751,0.0,1.3525669115086583,-0.14743308849134173
25,2,0,0.0277389573121834,0,1.5,1.541608435968275,10,2.376556569848551,15.843710465657004,2.921855232828502,29.21855232828502,15.631121661810074,29.719725653413498,2.815560830905037,91.63235956393,3.8126791655377414,0.0,1.3570550195973248,-0.14294498040267523
26,2,0,0.02635200944657423,0,1.5,1.5395280141698615,10,2.370146506413797,15.800976709425312,2.900488354712656,29.004883547126557,15.599233341233038,29.563313918977187,2.799616670616519,91.02709993992634,3.5981204962667936,0.0,1.3615592263808116,-0.13844077361918838
27,2,0,0.025034408974245522,0,1.5,1.5375516134613685,10,2.3640649640576576,15.760433093717715,2.8802165468588576,28.802165468588576,15.568971836004197,29.40659919769599,2.7844859180020984,90.4283280856585,3.3957296222304416,0.0,1.3660595762241612,-0.1339404237758388
28,2,0,0.02378268852553324,0,1.5,1.5356740327882998,10,2.35829473498028,15.721964899868532,2.8609824499342658,28.609824499342658,15.540252647347168,29.25042519592849,2.7701263236735842,89.838236842808,3.2048922067733816,0.0,1.370538629127731,-0.12946137087226894
29,2,0,0.02259355409925658,0,1.5,1.5338903311488847,10,2.352819547992035,15.685463653280232,2.842731826640116,28.42731826640116,15.512995809468963,29.095509000009223,2.7564979047344815,89.258639869939,3.025004863091291,0.0,1.3749811944431622,-0.12501880555683775
30,2,0,0.02146387639429375,0,1.5,1.5321958145914407,10,2.3476240142515286,15.650826761676855,2.8254133808384276,28.254133808384275,15.487125632897275,28.94245600474278,2.7435628164486374,88.6910199089276,2.855479632913602,0.0,1.3793740969694468,-0.1206259030305532
31,2,0,0.020390682574579065,0,1.5,1.5305860238618685,10,2.342693576441284,15.617957176275226,2.808978588137613,28.08978588137613,15.46257046358034,28.79177322071714,2.73128523179017,88.13657138766014,2.695747275566258,0.0,1.3837059702128414,-0.11629402978715864
32,2,0,0.01937114844585011,0,1.5,1.5290567226687752,10,2.338014461138576,15.58676307425717,2.7933815371285853,27.933815371285853,15.43926245667611,28.6438811304356,2.719631228338055,87.59623801163566,2.545259594732119,0.0,1.3879670726138778,-0.11203292738612225
33,2,0,0.018402591023557607,0,1.5,1.5276038865353365,10,2.3335736341578652,15.557157561052433,2.7785787805262165,27.785787805262164,15.41713736403895,28.499124245730094,2.708568682019475,87.07074592126146,2.4034909909576068,0.0,1.392149123349067,-0.10785087665093296
34,2,0,0.017482461472379727,0,1.5,1.5262236922085695,10,2.329358758658758,15.529058391058385,2.7645291955291924,27.645291955291924,15.396134334486932,28.35778050317656,2.698067167243466,86.56063292479662,2.2699393951988416,0.0,1.3962451549517036,-0.10375484504829635
35,2,0,0.016608338398760737,0,1.5,1.5249125075981411,10,2.325358155829251,15.502387705528337,2.7511938527641684,27.511938527641682,15.376195726001216,28.220069620102368,2.688097863000608,86.06627425796884,2.1441267113953453,0.0,1.4002493805018408,-0.09975061949815922
36,2,0,0.0157779214788227,0,1.5,1.523666882218234,10,2.321560767968634,15.477071786457557,2.7385358932287787,27.385358932287787,15.35726692907215,28.08616052109274,2.678633464536075,85.58790526930845,2.0255988733140966,0.0,1.4041570735380302,-0.09584292646196979
37,2,0,0.014989025404881569,0,1.5,1.5224835381073225,10,2.317956123807791,15.45304082538527,2.7265204126926346,27.265204126926346,15.339296200464341,27.95617793351954,2.6696481002321706,85.12564138436538,1.9139256019756359,0.0,1.4079644591645415,-0.09203554083545851
38,2,0,0.014239574134637487,0,1.5,1.5213593612019563,10,2.3145343059168244,15.43022870611216,2.71511435305608,27.1511435305608,15.322234506726204,27.830208240399756,2.661117253363102,84.67949566146399,1.8086999342326948,0.0,1.4116686150844597,-0.08833138491554027
39,2,0,0.013527595427905615,0,1.5,1.5202913931418585,10,2.311285920061213,15.408572800408082,2.704286400204041,27.04286400204041,15.306035376818313,27.70830466972288,2.6530176884091565,84.24939421586413,1.709537579997512,0.0,1.4152673814945909,-0.08473261850540914
40,2,0,0.012851215656510335,0,1.5,1.5192768234847656,10,2.3082020663779597,15.388013775853063,2.6940068879265313,26.94006887926531,15.29065476327985,27.59049189115975,2.645327381639925,83.83518975756674,1.616076154768435,0.0,1.4187592789430195,-0.08124072105698055
41,2,0,0.012208654873684817,0,1.5,1.5183129823105272,10,2.3052743122526875,15.368495415017914,2.6842477075089572,26.842477075089572,15.276050911393869,27.476770083683704,2.6380254556969343,83.43667346003696,1.527974325122893,0.0,1.4221434333827299,-0.07785656661727014
42,2,0,0.011598222130000578,0,1.5,1.5173973331950008,10,2.3024946667873003,15.349964445248666,2.674982222624333,26.74982222624333,15.262184235850265,27.367118531012267,2.6310921179251325,83.053585352379,1.444910897414781,0.0,1.425419507761576,-0.07458049223842389
43,2,0,0.011018311023500546,0,1.5,1.5165274665352508,10,2.2998555567558263,15.332370378372174,2.666185189186087,26.661851891860866,15.249017204440506,27.26149879583617,2.624508602220253,82.68562340560644,1.3665838737825122,0.0,1.4285876395753043,-0.07141236042469568
44,2,0,0.010467395472325518,0,1.5,1.5157010932084884,10,2.297349803953407,15.315665359689378,2.657832679844689,26.578326798446888,15.236514228350757,27.15985751847281,2.6182571141753783,82.33245146427204,1.2927094945238724,0.0,1.4316483838805028,-0.06835161611949725
45,2,0,0.009944025698709244,0,1.5,1.514916038548064,10,2.2949706038501594,15.299804025667727,2.6499020128338637,26.499020128338636,15.224641558649965,27.062128880800906,2.6123207793249827,81.99370615756013,1.2230212817447883,0.0,1.4346026613216412,-0.06539733867835884
46,2,0,0.00944682441377378,0,1.5,1.5141702366206606,10,2.2927115054678673,15.28474336978578,2.6423716848928898,26.423716848928898,15.213367188597305,26.9682367720458,2.6066835942986524,81.66900290874118,1.1572690957902871,0.0,1.4374517107734373,-0.06254828922656275
47,2,0,0.008974483193085093,0,1.5,1.5134617247896278,10,2.290566392403195,15.270442616021297,2.6352213080106486,26.352213080106484,15.202660761419038,26.87809668913987,2.601330380709519,81.35794114841602,1.0952182131906985,0.0,1.4401970462387932,-0.05980295376120681
